2 415 305 130 320 131 76 8
2 445 325 125 455 179 113 9
2 470 350 145 518 187 124 11
2 490 375 150 576 220 144 9
2 445 355 150 485 181 125 11
0 425 380 105 327 129 79 10
2 500 370 135 450 172 106 9
2 390 290 125 306 121 82 7
0 365 270 85 205 78 49 7
2 580 465 165 1102 404 210 11
2 530 415 160 783 294 158 15
1 555 445 135 836 336 163 13
1 565 440 175 903 310 193 14
1 625 505 215 1446 496 287 22
0 275 215 75 116 49 29 7
0 440 350 135 435 182 83 12
0 295 225 80 124 49 32 9
0 75 55 10 2 1 1 1
0 130 100 30 13 5 3 3
0 110 90 30 8 3 2 3
0 160 120 35 21 8 5 5
1 565 425 160 943 350 219 17
0 270 200 70 100 34 25 5
0 230 175 65 65 26 11 5
0 300 230 80 128 44 27 8
0 330 255 85 166 63 39 8
0 350 260 85 174 71 35 10
0 320 245 80 159 64 33 13
0 360 275 85 198 75 42 9
0 305 245 75 156 68 38 7
0 345 270 110 214 82 55 7
0 330 250 105 172 66 35 7
1 590 470 180 1124 421 281 13
2 595 455 155 1061 514 217 12
2 575 460 185 1094 449 217 15
1 600 495 165 1242 485 278 15
1 560 450 175 1011 384 207 15
1 560 450 185 1070 381 175 19
1 545 460 160 898 341 166 10
2 635 505 170 1415 605 297 15
2 590 475 160 1102 478 256 13
2 540 475 155 928 394 194 11
2 570 440 125 865 368 173 12
1 530 420 165 895 319 239 11
0 245 195 60 95 45 25 4
1 270 200 80 121 47 28 6
2 460 380 130 639 300 153 11
1 520 450 150 895 362 186 14
1 350 275 110 293 123 64 8
1 470 390 150 636 219 89 9
2 450 360 125 500 204 100 13
2 640 525 215 1779 454 286 22
1 590 500 200 1187 412 271 16
1 620 485 205 1219 388 251 14
1 630 505 225 1525 560 334 15
1 630 515 155 1259 411 197 13
1 655 540 215 1844 743 327 22
2 660 530 185 1349 493 245 12
1 610 500 240 1642 532 335 18
1 635 525 205 1484 550 312 20
2 515 425 135 712 267 161 11
2 535 415 185 842 314 159 15
0 360 285 105 242 92 57 7
2 455 355 120 450 177 104 9
1 485 395 140 630 229 127 14
1 515 380 175 957 325 158 14
2 535 415 170 879 295 197 10
1 530 435 155 699 288 160 10
2 495 400 155 645 242 133 17
1 440 355 125 478 132 82 9
2 535 435 160 811 316 180 10
1 540 435 180 996 384 226 17
2 565 505 210 1277 501 279 12
1 610 475 165 1116 428 221 15
2 565 455 175 1013 342 207 19
1 600 495 195 1058 384 190 26
0 295 215 85 128 49 34 6
0 275 205 75 111 45 29 6
0 280 210 85 107 39 30 4
1 490 395 140 549 222 128 11
1 370 280 105 234 91 59 9
2 405 305 95 349 146 90 9
2 540 435 175 892 322 174 13
1 370 280 100 252 107 60 8
1 360 270 100 217 89 50 6
2 470 360 130 472 182 114 10
0 200 145 60 37 13 10 4
0 165 120 30 22 7 5 3
1 645 515 240 1542 471 369 13
1 550 410 125 761 251 164 14
1 570 435 145 906 393 236 10
2 630 485 190 1244 464 306 21
1 560 440 140 971 443 205 14
1 595 455 195 1331 460 324 19
2 620 470 200 1226 381 270 23
1 630 485 175 1300 434 295 23
0 450 355 110 459 194 67 8
2 635 535 190 1242 576 248 14
1 450 350 100 368 147 102 10
2 580 455 155 837 315 139 18
0 330 255 95 172 66 26 6
0 265 210 60 97 43 22 5
0 190 145 40 38 17 7 4
1 385 310 100 285 107 75 11
0 265 205 70 106 39 41 5
1 335 265 105 222 94 56 7
0 355 275 90 251 97 53 7
0 320 255 100 176 73 42 7
1 510 400 130 644 270 167 12
1 360 295 105 241 87 53 8
0 360 280 90 226 89 40 8
1 500 380 155 596 214 161 12
2 400 325 120 319 134 57 8
0 300 220 80 121 48 42 5
0 235 175 40 71 34 15 5
2 740 600 195 1974 598 409 16
1 620 465 190 1342 571 318 11
1 600 475 190 1088 403 266 14
1 590 450 185 1283 473 276 16
1 620 475 185 1325 605 325 13
2 565 450 195 1004 406 251 15
1 575 455 145 1165 581 228 14
2 620 510 205 1348 478 257 14
1 620 465 185 1274 579 307 12
2 505 375 180 568 233 150 12
2 460 425 155 746 301 152 8
1 490 390 140 707 280 219 13
2 525 420 160 756 275 173 9
0 340 260 80 200 80 56 6
0 375 305 115 272 92 74 8
1 610 480 150 1200 560 246 14
2 610 495 185 1153 536 291 8
2 585 450 170 869 333 164 22
1 570 460 140 954 447 207 12
1 580 455 170 930 408 259 9
1 635 515 170 1275 509 286 16
1 700 580 205 2130 742 490 20
1 675 525 185 1587 694 336 13
2 645 525 190 1809 704 389 18
1 745 585 215 2499 927 472 17
2 685 545 180 1768 750 392 16
1 605 490 180 1227 480 287 18
2 590 465 150 997 392 246 12
2 650 525 175 1423 610 300 20
2 600 480 150 1029 409 271 16
2 620 500 175 1186 499 302 12
1 630 515 160 1016 422 244 19
1 580 465 145 887 441 166 11
2 580 455 120 1074 479 274 10
1 630 490 180 1130 458 277 12
2 690 560 215 1719 680 299 17
2 650 545 165 1566 665 346 16
2 660 565 195 1761 692 327 16
2 680 580 200 1787 585 453 19
2 700 575 170 1310 509 314 14
1 685 520 150 1343 464 292 13
2 675 545 195 1735 685 370 20
1 630 490 190 1178 494 337 11
2 585 450 160 1077 500 288 10
1 565 465 175 995 390 183 15
2 610 495 185 1109 371 314 12
1 605 470 180 1141 376 281 15
1 535 420 145 791 330 189 10
1 485 400 135 663 313 137 10
1 470 375 120 557 226 122 12
1 545 425 135 845 373 210 10
2 455 370 105 493 216 125 9
1 540 420 155 739 352 152 12
1 460 380 135 482 207 123 10
1 490 420 125 609 239 144 14
0 465 375 120 471 222 119 9
0 415 325 100 322 154 60 10
1 475 375 125 593 277 115 10
2 470 375 125 562 252 137 10
0 365 295 95 250 108 55 9
0 345 275 95 200 76 54 6
0 390 310 100 302 116 64 11
2 500 395 140 716 317 176 10
1 470 380 145 587 239 144 8
1 535 440 150 677 256 139 12
1 585 455 150 987 436 208 11
2 485 365 120 589 270 131 9
1 515 455 135 723 295 163 9
2 435 325 110 434 178 99 7
2 515 415 140 694 312 152 10
0 440 345 120 365 166 83 7
2 525 440 150 843 369 199 12
1 450 355 115 479 213 105 8
1 590 485 120 911 390 182 16
1 555 450 145 915 400 246 11
1 570 440 95 827 340 222 8
1 590 500 165 1105 457 243 15
1 585 475 120 945 410 212 14
2 580 460 120 994 463 239 11
1 545 440 120 857 348 172 12
2 605 495 170 1239 528 247 14
2 620 470 140 1033 361 224 15
2 630 500 170 1314 560 267 20
1 630 515 165 1352 488 349 20
2 630 500 155 1005 367 199 16
1 545 410 140 625 223 160 13
2 670 540 165 1502 518 358 14
0 490 380 120 529 217 139 11
2 490 390 135 579 247 123 13
0 290 225 70 101 36 24 8
0 260 200 70 92 37 20 6
1 580 450 175 1068 425 203 13
2 610 485 165 1092 394 244 18
1 600 500 160 1015 400 174 19
2 560 455 125 943 344 129 21
2 575 450 170 1048 378 171 18
2 570 450 175 956 380 167 18
1 600 470 155 1036 438 196 20
1 565 455 170 907 342 156 18
1 545 420 140 751 248 130 22
0 440 345 100 366 122 91 13
1 500 410 150 662 282 137 11
0 360 275 95 217 84 44 7
0 385 305 95 252 92 55 14
1 390 300 90 306 143 65 9
1 500 415 165 689 249 138 13
0 360 275 110 234 95 53 10
0 335 260 100 192 79 59 8
2 505 425 140 850 275 163 19
0 395 295 100 272 134 33 10
2 410 325 105 364 159 77 10
2 560 455 190 714 283 129 9
1 565 435 185 982 329 136 13
1 565 455 185 927 354 158 16
1 605 500 175 1098 477 232 12
2 565 455 150 821 365 159 18
1 725 565 215 1891 698 473 16
2 675 535 160 1410 592 318 16
2 665 555 195 1439 581 354 17
2 565 490 155 925 405 220 11
2 645 550 175 1292 570 305 14
1 575 470 140 838 349 174 11
2 640 540 175 1221 510 259 15
0 360 280 105 199 70 45 9
0 415 310 110 297 123 57 10
2 525 410 135 709 293 153 11
1 380 285 100 267 115 61 11
2 585 465 170 992 387 224 12
0 240 185 70 72 26 18 6
0 220 165 55 55 22 12 5
0 255 195 70 74 26 20 6
0 175 125 50 24 8 4 5
2 670 550 190 1391 543 304 12
1 655 530 195 1388 567 274 13
2 680 550 210 1745 598 305 17
1 675 555 200 1439 545 267 21
2 530 440 135 784 313 172 9
2 515 405 120 646 290 141 10
0 430 340 120 358 151 65 9
2 520 405 120 627 265 142 11
2 545 415 160 772 272 146 10
1 530 415 175 740 261 140 17
2 465 350 115 421 157 91 9
1 665 540 175 1347 496 254 17
1 735 590 225 1756 637 341 21
1 660 545 185 1320 531 264 16
2 700 585 185 1808 706 322 29
1 575 400 155 933 361 245 17
1 570 465 125 849 379 177 15
2 580 460 150 996 429 212 19
1 630 480 145 1012 424 237 12
2 585 465 140 908 381 162 13
1 550 450 130 920 378 239 11
2 625 515 150 1242 524 307 15
1 540 420 135 808 349 180 11
2 570 455 165 1060 440 220 14
1 590 455 145 1073 475 190 14
1 580 460 130 921 357 181 13
2 655 510 155 1290 535 286 11
1 655 530 175 1264 486 264 15
1 625 500 195 1369 588 219 17
2 625 500 150 953 345 224 15
2 640 520 175 1248 425 260 12
2 605 485 165 1011 435 209 19
2 615 525 155 1039 427 232 11
1 555 450 175 874 328 202 10
2 580 440 180 854 367 164 12
2 620 520 225 1184 378 270 23
2 620 470 225 1115 378 215 15
2 600 505 190 1129 439 256 13
2 625 485 190 1175 439 231 17
1 600 470 175 1105 487 247 15
1 560 460 235 840 333 157 12
1 585 455 225 1055 382 221 15
1 560 435 180 889 360 204 11
0 560 445 155 874 301 209 16
0 680 530 185 1110 439 245 10
2 455 350 140 519 221 127 10
2 490 380 145 673 249 181 10
1 310 220 85 146 61 37 6
2 275 195 70 80 31 22 5
1 270 195 80 100 39 20 6
1 400 290 115 280 112 58 9
1 280 200 80 92 33 22 5
1 325 230 90 147 60 34 4
2 345 250 90 203 78 59 6
1 210 150 50 39 16 9 3
2 360 270 90 189 85 39 5
0 365 260 115 218 94 45 9
1 200 140 55 35 15 8 5
1 235 160 60 55 27 10 4
1 175 125 40 24 10 6 4
1 155 110 40 16 7 3 3
2 570 445 155 733 282 159 14
2 570 450 160 972 397 255 12
1 385 300 95 240 89 59 9
0 530 420 185 752 299 156 20
2 460 355 130 458 192 106 13
0 470 370 120 471 185 106 12
2 435 335 110 380 170 86 9
0 470 370 140 499 210 123 10
0 465 380 130 454 190 80 11
0 520 405 140 578 200 145 11
1 290 230 75 117 43 26 7
1 275 205 70 94 34 20 5
2 375 290 115 271 93 66 10
2 500 375 140 604 242 142 15
2 440 355 115 415 159 93 11
1 420 325 115 289 100 57 15
1 445 350 115 362 157 70 8
2 380 290 105 257 99 51 10
1 320 245 75 156 59 38 11
1 255 195 65 80 32 18 8
1 205 155 45 43 17 6 7
2 565 450 160 795 361 156 12
0 555 425 180 875 370 201 11
0 650 515 160 1163 495 203 17
0 615 490 155 989 415 195 13
0 560 440 165 800 335 174 12
0 480 370 120 514 208 131 13
0 485 390 125 591 287 141 9
0 500 385 150 627 261 167 10
0 525 405 150 795 308 205 14
2 660 500 165 1191 459 298 12
2 660 530 170 1326 519 263 13
0 520 400 145 660 267 106 13
2 440 340 105 364 148 81 8
0 515 400 120 659 271 179 13
2 475 350 115 452 172 92 11
2 545 415 150 734 280 163 11
2 470 355 130 547 201 126 14
1 350 255 65 179 71 39 10
0 485 355 130 581 245 132 12
0 435 330 125 406 169 106 12
1 280 210 80 109 41 27 7
2 410 320 115 387 165 101 11
0 450 350 140 474 210 109 16
0 450 345 135 443 198 88 14
2 590 455 155 1066 382 228 20
2 570 440 140 954 379 201 17
0 610 475 150 967 415 200 10
2 610 475 140 1133 528 236 11
0 560 425 140 918 401 198 10
2 585 435 175 982 406 250 10
0 580 445 150 887 383 209 11
2 630 480 175 1368 501 304 17
2 625 490 175 1233 557 247 11
0 550 425 150 806 376 171 14
2 645 525 190 1464 662 344 19
0 460 355 140 494 216 133 13
2 410 305 100 363 174 65 11
0 495 390 125 666 284 162 11
0 520 425 170 681 280 174 10
2 550 410 145 829 310 191 13
1 450 335 140 463 164 76 14
2 405 310 120 310 138 58 13
0 510 400 150 745 287 168 13
2 370 290 115 250 111 57 9
0 525 410 175 874 359 207 18
2 660 520 180 1514 526 298 19
1 535 420 150 700 258 153 12
0 575 455 180 853 302 183 13
2 550 430 140 714 257 186 9
0 605 470 140 939 339 201 13
0 605 495 145 1054 369 226 12
2 560 445 195 981 305 225 16
0 535 420 145 926 398 197 17
2 385 315 110 286 123 64 10
2 390 300 100 265 108 60 13
0 470 345 115 489 201 108 11
0 515 390 140 556 200 114 12
0 425 345 125 425 160 80 13
1 345 270 90 195 78 46 9
0 485 370 130 458 181 113 10
1 370 285 100 228 68 68 10
1 350 265 90 178 58 42 12
2 440 345 170 409 150 83 12
1 195 145 50 32 10 8 4
1 325 240 75 155 48 36 9
0 495 370 125 478 185 71 18
0 450 350 145 525 209 100 15
1 415 345 135 387 128 70 13
2 470 355 140 433 153 95 12
1 320 240 85 170 66 47 7
1 310 225 75 130 46 34 9
1 235 170 55 52 18 11 7
1 345 255 80 169 60 43 10
0 485 380 140 673 218 130 18
2 500 385 115 679 295 138 12
2 500 385 105 498 180 110 17
0 465 360 105 498 214 116 15
2 525 405 160 658 266 113 12
2 425 335 95 322 121 61 10
2 380 305 95 282 126 53 8
0 530 415 145 944 385 185 21
1 340 265 85 184 77 46 10
0 475 365 115 490 223 124 9
2 430 340 120 391 156 95 7
1 460 365 125 467 190 95 10
0 470 360 130 523 198 107 9
1 360 295 100 211 66 53 9
1 355 265 90 168 50 41 8
1 380 235 100 258 106 54 7
1 355 260 85 191 81 49 6
0 440 345 120 487 197 108 14
2 510 400 130 574 219 137 13
1 325 240 85 173 80 38 7
0 620 485 180 1179 468 266 13
2 590 450 160 900 358 156 19
1 330 255 95 188 74 45 7
1 450 340 130 372 161 80 9
0 445 330 120 347 120 84 11
1 330 215 75 115 45 27 6
1 480 375 145 777 216 130 9
0 460 350 120 489 193 105 11
2 475 360 125 447 170 81 9
1 255 180 65 79 34 14 5
0 335 245 90 167 60 40 6
0 470 350 130 466 185 99 11
1 310 225 80 135 54 24 7
2 370 280 110 231 95 47 10
1 295 215 75 129 50 30 7
2 555 435 165 970 336 232 17
2 615 515 170 1140 431 225 16
0 580 490 195 1317 531 254 18
2 585 475 185 959 415 162 11
0 650 525 180 1626 597 345 18
0 535 450 170 781 306 156 11
2 415 340 130 368 146 89 10
2 380 305 105 281 105 62 12
0 450 355 120 412 115 67 19
2 395 295 95 225 78 54 10
1 455 350 120 484 182 144 11
2 485 380 150 605 216 140 15
1 550 425 155 918 278 243 13
2 450 350 145 543 177 123 13
1 475 385 145 618 235 108 14
2 500 380 155 655 241 143 17
2 530 410 165 812 240 169 19
1 490 390 150 573 225 124 21
2 490 385 150 787 241 140 23
2 520 395 180 640 158 110 22
1 540 415 145 740 264 168 12
2 500 375 115 595 185 148 11
2 450 380 165 817 250 192 23
2 370 275 100 223 93 26 8
0 370 275 100 230 89 47 7
1 485 370 140 573 204 142 10
2 435 325 115 392 154 94 7
1 535 405 185 835 318 173 16
1 510 400 140 652 246 167 10
1 565 440 185 909 344 233 15
2 535 400 150 805 335 213 13
2 535 405 125 927 260 143 16
1 525 400 170 731 279 206 11
1 590 440 150 956 366 243 11
1 500 375 150 636 254 145 10
0 255 190 75 87 35 21 5
2 430 325 115 387 148 107 11
1 380 290 120 283 118 66 9
0 165 110 20 19 7 3 4
0 315 230 90 129 43 40 7
0 155 105 50 18 5 4 4
1 280 205 100 117 55 29 5
2 430 335 120 444 155 115 13
2 395 315 105 352 119 91 16
1 385 285 105 291 122 69 12
2 480 385 135 536 190 142 14
2 445 330 105 453 180 103 9
1 395 295 115 316 121 60 12
1 400 300 125 417 191 90 9
1 415 325 140 417 154 102 10
1 315 250 90 203 62 37 11
2 345 260 90 207 78 44 10
1 360 295 130 277 90 57 10
0 295 225 90 111 41 25 7
0 325 250 80 176 60 36 7
1 375 300 100 247 104 48 11
0 280 205 55 114 45 28 7
1 355 265 85 201 69 53 8
1 350 255 80 192 80 39 9
0 275 200 65 104 48 21 7
0 290 205 70 98 36 19 8
0 250 190 60 77 36 12 6
0 180 125 35 27 10 6 4
0 150 100 25 15 5 4 2
0 160 110 25 18 7 6 3
1 555 455 160 1058 393 228 13
1 555 440 150 1092 416 212 15
1 525 410 130 990 387 243 15
1 465 360 80 488 191 125 11
2 490 360 110 500 161 107 17
1 400 305 85 297 108 71 10
2 480 375 105 525 219 120 12
1 505 400 125 770 274 159 13
2 520 400 120 652 261 202 15
1 525 400 130 830 241 183 11
1 545 420 130 879 374 170 13
1 520 400 120 823 298 181 15
1 505 380 130 656 227 179 13
1 525 425 120 867 283 176 18
1 510 390 125 657 262 184 10
1 520 385 115 669 239 172 12
2 520 405 125 644 242 174 12
1 535 410 135 862 286 153 14
1 445 345 90 380 143 74 10
1 530 440 205 835 320 218 14
2 360 265 90 207 78 57 8
2 535 420 150 737 279 186 14
2 520 405 140 818 280 183 17
1 530 415 130 843 275 195 20
2 530 420 130 1001 340 226 17
2 660 520 200 1676 673 481 17
1 520 385 140 660 249 204 9
1 535 420 130 806 301 181 14
1 695 515 175 1517 578 411 15
2 510 390 105 612 187 150 13
1 485 355 120 547 215 162 10
2 605 460 170 1122 347 305 13
2 580 455 165 1137 369 301 13
1 650 515 175 1481 530 272 20
1 620 505 185 1528 690 368 13
1 615 525 155 1138 367 236 20
2 605 495 190 1437 469 266 15
1 570 440 155 1116 478 232 13
1 570 430 120 1062 348 167 15
1 585 405 150 1257 435 202 15
2 550 440 155 946 313 183 16
2 540 440 135 959 239 221 17
1 640 510 190 1613 622 361 14
2 610 470 145 1153 403 296 14
1 545 450 150 978 337 191 11
2 590 445 130 1133 383 234 13
1 345 270 95 197 67 50 9
2 550 430 155 785 289 227 11
2 530 425 170 949 349 240 17
2 530 455 165 981 316 282 11
0 485 375 140 521 200 123 8
1 385 275 115 269 98 83 8
1 455 340 135 462 168 158 9
1 490 380 140 761 245 167 10
1 530 410 165 732 189 170 11
1 505 385 145 678 236 179 15
1 490 380 140 639 231 142 13
1 465 350 140 576 202 151 15
2 470 360 145 537 173 138 15
1 560 410 165 930 351 237 13
1 505 385 150 642 246 152 12
1 515 435 145 882 292 206 10
0 385 280 125 244 102 38 6
0 215 155 60 53 21 17 5
1 550 415 175 1042 330 233 15
2 515 390 130 576 198 130 9
1 495 385 135 709 211 138 12
2 505 390 160 644 248 203 9
2 600 465 165 888 309 246 12
2 570 465 160 894 315 258 10
2 485 375 135 556 193 132 10
1 470 370 180 510 192 129 9
1 575 450 165 922 328 225 12
1 580 465 160 1035 315 260 12
1 515 405 145 695 215 164 15
1 530 410 155 716 281 169 11
1 440 335 110 394 157 96 9
1 520 420 160 745 255 157 11
2 425 345 110 367 125 81 11
1 460 340 135 495 166 117 10
1 450 335 125 349 119 106 10
1 425 330 130 441 152 94 9
0 370 275 100 220 94 45 7
1 515 380 135 662 288 210 10
1 405 305 120 319 124 91 7
0 280 205 70 102 41 30 6
2 480 400 125 759 213 179 15
2 440 340 130 420 153 116 10
2 520 410 115 807 286 179 12
1 505 405 140 875 267 174 12
2 490 365 130 684 165 132 21
0 235 175 55 67 27 13 6
0 255 185 60 88 37 21 5
0 315 240 85 172 71 35 7
0 325 250 80 174 77 35 7
0 335 250 80 183 74 40 6
0 350 270 90 206 75 58 6
0 350 250 70 180 66 48 6
0 360 300 85 270 119 64 7
0 365 275 135 240 108 45 7
0 370 275 140 222 97 46 6
0 380 275 95 138 86 59 7
0 385 290 95 312 143 64 6
0 385 300 100 290 122 63 7
0 395 290 95 319 138 80 7
0 395 290 95 304 127 84 6
0 400 310 100 306 130 60 6
0 410 325 100 394 208 66 6
0 415 320 110 374 175 76 7
1 415 305 100 325 156 51 6
0 425 325 100 398 119 65 6
0 440 365 115 501 244 84 9
0 445 335 100 490 275 86 7
0 445 325 100 378 180 100 7
0 450 350 130 547 245 141 8
1 470 375 120 581 266 94 8
0 475 365 125 547 229 119 9
2 480 365 135 640 295 113 8
0 485 355 105 498 218 96 9
1 490 385 125 609 307 96 8
2 495 410 125 756 336 129 9
1 500 400 125 598 270 128 9
1 505 440 140 828 342 186 8
1 525 395 130 764 338 143 8
1 540 405 125 891 482 192 9
2 540 420 140 805 369 173 11
2 545 440 135 919 429 202 10
2 550 430 125 923 404 175 8
1 550 450 150 1015 407 202 10
2 550 450 150 875 362 176 10
1 555 435 145 969 499 168 9
1 565 450 155 1060 474 240 10
1 570 455 150 952 390 216 9
1 570 435 130 754 349 176 10
2 575 465 140 958 442 182 9
1 590 475 165 1077 455 244 9
1 590 460 130 1102 455 206 12
2 595 480 150 1110 498 228 10
2 595 480 160 1210 523 296 8
2 595 475 160 1141 547 231 6
2 595 465 140 1113 518 244 12
