15 23 2
75 35 2
73 22 2
3 40 1
60 46 2
66 36 2
53 32 2
10 74 1
32 64 2
49 8 2
8 68 1
59 12 2
47 44 2
52 13 2
25 5 2
17 78 2
34 23 2
63 0 2
76 50 2
32 71 2
24 38 2
12 50 1
5 24 1
5 71 1
53 6 2
14 5 2
64 34 2
27 14 2
75 47 2
2 70 1
60 33 2
72 1 2
66 60 2
4 9 1
64 12 2
61 77 2
45 77 2
10 11 2
59 71 2
80 1 2
74 0 2
73 51 2
16 1 2
79 66 1
5 57 1
58 28 2
29 51 2
60 44 2
78 31 2
74 24 2
23 40 2
76 16 2
41 54 2
6 14 1
24 63 2
50 42 2
13 9 2
66 8 2
20 33 2
1 12 2
35 13 2
54 37 2
58 7 2
59 42 2
23 45 2
32 3 2
33 38 2
6 69 1
14 1 2
39 13 2
47 29 2
27 5 2
23 79 2
17 72 2
50 64 2
2 34 1
58 56 2
26 21 2
33 80 2
35 9 2
46 20 2
48 29 2
5 47 1
42 61 2
31 79 2
58 39 2
9 60 1
72 36 2
5 58 1
9 41 1
13 53 2
9 0 2
60 57 2
45 61 2
35 51 2
10 78 1
50 47 2
2 59 1
46 54 2
1 25 1
49 2 2
21 65 2
32 48 2
61 47 2
53 63 2
73 33 2
44 76 2
67 62 2
10 20 2
28 75 2
10 35 1
10 60 1
15 36 2
55 45 2
64 58 2
69 66 2
49 49 2
27 25 2
11 19 2
57 65 2
70 24 2
3 17 1
13 64 2
63 52 2
76 75 2
41 38 2
26 59 2
50 45 2
71 8 2
2 37 1
2 41 1
27 70 2
55 49 2
29 9 2
33 58 2
57 4 2
0 76 1
75 52 2
41 17 2
57 68 2
64 76 2
32 10 2
74 52 2
58 9 2
24 56 2
6 52 1
79 35 2
24 64 2
74 22 2
3 36 1
52 9 2
65 79 2
60 29 2
6 10 1
34 52 2
22 23 2
38 56 2
16 11 2
42 23 2
21 52 2
20 32 2
64 10 2
25 9 2
18 2 2
8 18 1
3 16 1
23 41 2
77 54 2
15 4 2
4 24 1
24 34 2
34 57 2
64 32 2
28 34 2
0 7 2
48 38 2
36 50 2
35 39 2
23 73 2
0 79 1
20 23 2
26 42 2
32 28 2
33 32 2
13 19 2
62 32 2
8 50 1
9 56 1
11 70 1
61 50 2
75 24 2
78 56 2
54 38 2
72 16 2
52 0 2
52 37 2
43 12 2
59 61 2
44 66 2
13 7 2
57 6 2
2 60 1
10 57 1
74 38 2
18 0 2
54 40 2
43 43 2
51 28 2
46 46 2
53 9 2
16 45 2
52 8 2
11 57 1
61 35 2
17 61 2
8 56 1
70 9 2
75 53 2
64 25 2
43 22 2
77 52 2
27 29 2
17 2 2
57 0 2
39 49 2
70 80 2
73 36 2
48 66 2
41 79 2
30 37 2
23 10 2
45 2 2
32 23 2
6 60 1
31 71 2
50 6 2
71 79 2
80 54 1
79 56 1
67 32 2
3 73 1
56 9 2
39 1 2
79 42 2
10 34 1
72 28 2
76 33 2
66 2 2
3 57 1
54 12 2
12 3 2
61 74 2
51 78 2
74 71 2
77 69 2
70 5 2
8 2 2
41 14 2
46 30 2
43 76 2
35 75 2
42 76 2
5 53 1
47 70 2
64 47 2
40 72 2
74 26 2
4 3 1
4 19 1
78 8 2
59 59 2
76 37 2
31 7 2
17 66 2
50 33 2
30 12 2
75 15 2
58 11 2
21 46 2
1 43 1
58 3 2
29 1 2
62 51 2
35 7 2
11 63 1
1 21 1
38 55 2
11 16 2
68 67 2
57 12 2
63 66 2
80 21 2
36 68 2
57 26 2
63 19 2
32 54 2
21 17 2
48 49 2
19 76 2
42 2 2
64 40 2
66 17 2
22 32 2
30 3 2
42 9 2
17 70 2
24 15 2
25 23 2
70 14 2
24 53 2
36 52 2
68 3 2
27 74 2
21 69 2
64 46 2
2 14 1
79 38 2
44 80 2
70 52 2
52 29 2
75 37 2
69 51 2
66 35 2
67 52 2
67 55 2
28 48 2
67 38 2
50 1 2
62 29 2
24 19 2
33 71 2
14 40 2
55 46 2
28 32 2
37 39 2
21 18 2
39 44 2
48 13 2
47 73 2
55 29 2
2 44 1
55 41 2
32 39 2
38 20 2
32 78 2
7 13 1
48 63 2
10 56 1
53 20 2
34 18 2
65 50 2
44 48 2
28 29 2
68 66 2
48 40 2
65 32 2
24 3 2
13 62 2
46 21 2
34 27 2
29 75 2
75 31 2
19 11 2
77 74 2
11 17 2
29 33 2
57 55 2
43 40 2
13 48 2
67 3 2
57 16 2
76 27 2
24 62 2
10 49 1
68 57 2
73 44 2
60 32 2
3 46 1
62 1 2
69 13 2
5 16 1
51 27 2
39 38 2
79 12 2
18 43 2
0 12 2
26 2 2
78 39 2
14 53 2
50 31 2
21 68 2
59 48 2
42 65 2
38 47 2
75 38 2
42 52 2
44 2 2
21 70 2
72 71 2
6 32 1
31 58 2
15 80 2
55 7 2
42 54 2
41 37 2
18 40 2
16 58 2
51 3 2
71 73 2
42 75 2
4 21 1
46 25 2
39 50 2
59 66 2
41 1 2
21 58 2
51 13 2
45 45 2
3 66 1
16 67 2
49 67 2
76 36 2
64 50 2
5 38 1
19 78 2
6 50 1
41 8 2
7 23 1
58 14 2
32 61 2
29 11 2
31 27 2
22 77 2
79 51 1
39 37 2
80 51 1
63 47 2
53 67 2
64 20 2
14 0 2
53 70 2
63 5 2
31 45 2
17 48 2
38 41 2
45 29 2
63 20 2
66 67 2
26 68 2
72 33 2
56 57 2
59 13 2
23 62 2
9 45 1
3 34 1
28 5 2
67 28 2
19 66 2
6 5 1
44 74 2
79 27 2
70 56 2
2 33 1
44 63 2
11 12 2
67 54 2
3 44 1
77 8 2
73 1 2
51 21 2
17 13 2
39 29 2
66 54 2
25 42 2
58 20 2
4 60 1
64 19 2
17 57 2
11 3 2
49 73 2
30 74 2
43 75 2
4 39 1
31 17 2
56 61 2
69 61 2
68 26 2
37 32 2
11 56 1
62 4 2
26 66 2
17 60 2
71 19 2
8 36 1
60 67 2
49 1 2
72 18 2
72 34 2
67 53 2
6 7 1
15 57 2
40 25 2
68 19 2
78 61 2
71 45 2
15 41 2
44 37 2
38 17 2
15 3 2
28 30 2
74 61 2
28 14 2
67 71 2
63 39 2
36 57 2
16 70 2
54 15 2
31 68 2
16 63 2
40 62 2
18 67 2
3 4 2
15 62 2
78 47 2
13 59 2
17 14 2
14 42 2
12 47 2
70 23 2
75 9 2
75 48 2
62 12 2
40 35 2
2 13 1
24 27 2
42 46 2
11 49 1
35 4 2
78 5 2
59 2 2
74 73 2
20 79 2
11 59 1
0 3 2
76 57 2
12 15 2
44 42 2
57 48 2
78 63 2
10 39 1
30 78 2
34 41 2
16 29 2
62 38 2
55 50 2
79 37 2
65 17 2
50 19 2
43 71 2
73 21 2
23 21 2
34 1 2
57 3 2
10 12 2
8 16 1
1 7 2
35 78 2
18 42 2
79 52 1
11 7 2
49 65 2
75 62 2
56 24 2
18 46 2
26 48 2
67 37 2
9 35 1
59 18 2
47 51 2
10 54 1
16 18 2
73 19 2
62 22 2
77 16 2
66 18 2
1 37 1
12 16 2
56 40 2
66 70 2
59 10 2
80 45 1
25 7 2
71 26 2
64 16 2
17 71 2
11 79 1
78 59 2
53 66 2
77 73 2
21 1 2
31 78 2
12 36 2
1 20 1
42 47 2
1 72 1
40 29 2
48 55 2
77 37 2
25 6 2
25 29 2
38 67 2
31 13 2
2 57 1
19 1 2
15 40 2
21 62 2
26 32 2
59 21 2
7 14 1
74 44 2
37 4 2
52 31 2
9 79 1
75 29 2
80 3 2
80 48 1
49 28 2
30 53 2
74 79 2
21 12 2
77 13 2
51 16 2
25 3 2
13 73 1
78 46 2
24 0 2
14 6 2
38 42 2
61 66 2
40 12 2
75 20 2
39 80 2
26 78 2
73 12 2
2 67 1
32 66 2
67 13 2
16 35 2
38 24 2
64 26 2
47 64 2
22 50 2
14 65 2
32 42 2
37 44 2
40 14 2
18 63 2
37 41 2
28 4 2
27 31 2
62 77 2
69 15 2
6 73 1
4 4 1
36 24 2
0 20 2
18 52 2
80 70 1
44 70 2
21 34 2
63 58 2
68 62 2
31 25 2
19 32 2
57 41 2
58 0 2
32 1 2
76 41 2
54 66 2
50 28 2
25 27 2
55 51 2
13 41 2
43 62 2
57 40 2
13 39 2
74 62 2
67 67 2
69 21 2
71 25 2
2 39 1
63 7 2
69 43 2
78 43 2
35 52 2
4 76 1
28 56 2
4 44 1
19 42 2
21 76 2
46 61 2
44 45 2
10 43 1
45 72 2
54 6 2
71 23 2
27 37 2
9 40 1
19 60 2
35 5 2
70 36 2
24 37 2
37 77 2
21 9 2
3 32 1
23 36 2
32 2 2
6 8 1
49 55 2
17 59 2
48 60 2
30 54 2
66 42 2
79 55 1
19 5 2
29 16 2
36 18 2
8 22 1
26 70 2
45 74 2
63 64 2
48 28 2
79 5 2
4 51 1
40 3 2
42 64 2
55 13 2
76 22 2
45 69 2
70 46 2
57 7 2
55 31 2
26 61 2
4 50 1
67 18 2
42 37 2
45 65 2
16 23 2
2 73 1
66 55 2
49 29 2
55 26 2
31 61 2
31 35 2
36 70 2
74 39 2
61 6 2
17 42 2
43 42 2
21 44 2
25 47 2
40 50 2
19 45 2
34 30 2
37 63 2
25 59 2
50 10 2
52 50 2
22 55 2
45 49 2
33 24 2
32 25 2
51 5 2
0 2 2
44 34 2
40 15 2
55 61 2
17 4 2
54 25 2
4 26 1
4 27 1
67 2 2
55 74 2
3 69 1
23 49 2
1 18 1
36 10 2
37 7 2
13 61 2
56 71 2
15 45 2
49 36 2
76 62 2
52 18 2
42 25 2
47 10 2
4 79 1
61 63 2
65 33 2
62 45 2
39 59 2
35 28 2
73 38 2
5 29 1
66 23 2
19 68 2
9 71 1
51 26 2
10 47 1
79 76 1
49 60 2
44 21 2
45 17 2
26 77 2
24 30 2
66 57 2
65 63 2
27 7 2
35 34 2
25 36 2
73 65 2
46 26 2
41 6 2
62 50 2
67 16 2
36 26 2
41 32 2
31 29 2
5 13 1
79 34 2
78 49 2
62 57 2
47 23 2
79 44 2
57 24 2
35 68 2
66 19 2
31 37 2
55 68 2
78 21 2
41 12 2
42 74 2
67 44 2
53 68 2
52 12 2
56 38 2
66 64 2
54 80 2
77 2 2
42 68 2
76 14 2
77 5 2
56 33 2
33 16 2
75 28 2
13 2 2
78 29 2
48 36 2
11 78 1
51 39 2
57 53 2
4 17 1
46 4 2
47 76 2
30 62 2
53 15 2
79 59 1
51 53 2
78 67 1
58 64 2
36 36 2
35 77 2
10 16 2
10 24 2
79 2 2
27 73 2
38 18 2
12 18 2
11 73 1
52 78 2
4 5 1
63 76 2
70 29 2
25 33 2
44 40 2
69 69 2
12 56 1
44 38 2
22 48 2
61 78 2
19 6 2
13 27 2
2 12 1
36 40 2
25 78 2
6 22 1
78 37 2
36 27 2
76 74 2
53 29 2
11 52 1
62 35 2
44 56 2
16 61 2
11 1 2
28 37 2
3 38 1
23 51 2
43 5 2
31 36 2
20 73 2
30 46 2
1 38 1
38 49 2
53 46 2
48 20 2
46 52 2
10 4 2
34 10 2
12 49 2
3 78 1
15 11 2
67 34 2
53 36 2
2 79 1
66 76 2
41 39 2
22 41 2
26 52 2
79 67 1
43 79 2
18 7 2
78 36 2
20 39 2
71 44 2
36 76 2
24 24 2
41 4 2
56 60 2
2 52 1
37 58 2
78 17 2
9 11 2
56 6 2
66 52 2
3 45 1
8 27 1
74 8 2
66 7 2
41 50 2
6 18 1
26 26 2
67 59 2
7 1 2
45 10 2
30 14 2
43 34 2
63 29 2
73 4 2
12 48 2
50 13 2
17 8 2
29 5 2
28 69 2
60 72 2
8 75 1
61 29 2
55 69 2
52 26 2
51 38 2
10 21 2
34 8 2
27 30 2
51 46 2
75 36 2
40 46 2
25 67 2
68 75 2
46 59 2
72 7 2
49 24 2
35 25 2
50 79 2
43 38 2
50 32 2
49 78 2
75 76 2
17 23 2
10 45 1
46 15 2
10 14 2
67 24 2
51 36 2
67 36 2
16 65 2
67 30 2
30 55 2
5 21 1
58 17 2
20 71 2
28 47 2
45 42 2
10 52 1
16 57 2
77 40 2
11 54 1
28 36 2
17 18 2
73 78 2
26 1 2
38 29 2
17 10 2
63 70 2
25 77 2
36 75 2
20 45 2
45 51 2
67 74 2
52 65 2
30 50 2
69 53 2
67 69 2
9 17 1
5 49 1
4 47 1
43 61 2
50 0 2
78 2 2
15 59 2
39 62 2
11 14 2
4 41 1
41 57 2
9 77 1
60 15 2
1 67 1
19 74 2
32 41 2
65 65 2
17 37 2
62 43 2
12 54 1
13 76 1
41 36 2
28 23 2
69 41 2
66 33 2
72 73 2
22 17 2
73 8 2
8 45 1
37 36 2
60 77 2
71 80 2
21 53 2
32 15 2
21 63 2
8 32 1
54 61 2
7 17 1
5 67 1
38 40 2
24 26 2
52 15 2
10 23 2
34 72 2
79 31 2
49 59 2
24 25 2
48 52 2
55 75 2
59 38 2
64 60 2
7 5 1
66 44 2
67 80 2
58 12 2
1 15 2
45 66 2
49 15 2
51 67 2
76 31 2
72 54 2
11 65 1
56 37 2
33 37 2
60 56 2
46 74 2
63 24 2
27 47 2
65 13 2
27 27 2
30 60 2
51 72 2
18 31 2
47 25 2
42 24 2
65 44 2
8 52 1
59 47 2
51 54 2
72 65 2
29 69 2
32 43 2
17 22 2
77 66 2
46 18 2
57 76 2
43 19 2
31 5 2
48 23 2
69 24 2
24 60 2
44 58 2
55 66 2
29 37 2
17 65 2
9 23 1
3 58 1
64 6 2
59 22 2
20 16 2
52 55 2
43 27 2
8 43 1
47 72 2
52 49 2
61 48 2
44 43 2
66 66 2
6 58 1
36 19 2
20 47 2
68 59 2
5 61 1
62 21 2
23 14 2
10 59 1
78 18 2
78 20 2
20 20 2
64 13 2
17 54 2
14 44 2
67 68 2
79 13 2
78 22 2
2 35 1
70 47 2
40 23 2
11 28 2
16 73 2
7 2 2
57 28 2
56 45 2
14 76 2
58 66 2
18 75 2
50 8 2
57 32 2
41 22 2
12 34 2
24 8 2
47 48 2
54 19 2
26 0 2
19 61 2
61 22 2
19 37 2
0 50 1
62 67 2
34 66 2
60 3 2
30 79 2
21 36 2
45 7 2
80 39 1
1 2 2
41 77 2
65 70 2
18 24 2
19 72 2
29 7 2
2 69 1
22 69 2
13 0 2
47 45 2
52 10 2
68 46 2
43 56 2
52 52 2
35 38 2
6 19 1
7 78 1
58 59 2
65 45 2
74 12 2
62 10 2
24 29 2
73 74 2
49 68 2
61 30 2
35 14 2
27 65 2
43 9 2
52 30 2
35 32 2
65 29 2
68 70 2
46 47 2
14 55 2
31 0 2
9 72 1
36 15 2
64 55 2
31 23 2
9 70 1
6 59 1
23 5 2
14 35 2
68 58 2
52 23 2
40 64 2
50 52 2
65 54 2
38 1 2
15 39 2
70 61 2
51 69 2
17 46 2
48 50 2
59 6 2
60 2 2
9 61 1
22 8 2
11 25 2
75 80 2
79 20 2
54 73 2
63 11 2
57 75 2
71 49 2
51 0 2
14 21 2
20 24 2
53 27 2
7 52 1
30 30 2
49 54 2
28 19 2
52 25 2
66 45 2
26 80 2
20 42 2
24 4 2
2 4 2
78 13 2
0 47 1
50 4 2
53 59 2
35 79 2
79 47 2
4 38 1
47 39 2
57 73 2
56 50 2
22 10 2
32 74 2
80 9 2
25 19 2
71 47 2
55 28 2
9 64 1
80 5 2
78 26 2
15 6 2
80 29 2
75 13 2
71 38 2
13 10 2
39 28 2
3 3 2
80 0 2
35 3 2
56 19 2
29 12 2
47 2 2
36 35 2
61 49 2
72 9 2
67 45 2
77 33 2
15 31 2
27 34 2
64 51 2
38 31 2
9 21 1
33 20 2
36 64 2
17 36 2
52 28 2
70 30 2
13 78 1
42 7 2
71 16 2
28 52 2
65 2 2
57 21 2
37 60 2
4 25 1
34 79 2
56 74 2
69 64 2
61 76 2
52 79 2
11 51 1
53 1 2
22 12 2
4 18 1
35 61 2
60 76 2
52 62 2
72 30 2
48 48 2
6 6 1
61 18 2
55 70 2
0 8 2
43 55 2
44 49 2
72 17 2
32 0 2
46 19 2
1 79 1
72 56 2
18 6 2
19 18 2
31 66 2
55 73 2
58 37 2
70 72 2
42 43 2
38 75 2
2 17 1
39 15 2
7 76 1
43 33 2
41 76 2
23 32 2
36 55 2
36 80 2
39 42 2
28 49 2
3 74 1
30 76 2
72 49 2
47 38 2
52 53 2
60 74 2
50 60 2
44 77 2
61 8 2
67 15 2
78 35 2
23 43 2
62 28 2
47 69 2
58 32 2
60 38 2
23 56 2
68 55 2
31 73 2
31 74 2
68 76 2
77 39 2
46 72 2
34 19 2
48 31 2
33 53 2
71 40 2
54 74 2
56 65 2
3 30 1
13 26 2
56 54 2
18 49 2
77 48 2
64 61 2
40 71 2
22 37 2
8 38 1
65 52 2
18 14 2
42 63 2
39 33 2
80 11 2
60 60 2
13 32 2
74 67 2
72 21 2
52 75 2
66 13 2
55 65 2
24 2 2
72 69 2
60 7 2
9 22 1
26 39 2
11 27 2
55 53 2
76 65 2
23 20 2
6 33 1
39 70 2
40 41 2
2 76 1
32 50 2
3 14 1
10 70 1
46 58 2
63 38 2
18 27 2
72 29 2
29 29 2
38 68 2
50 24 2
47 30 2
54 51 2
69 60 2
13 35 2
41 35 2
7 6 1
61 19 2
69 37 2
76 26 2
6 49 1
74 48 2
44 61 2
46 31 2
55 12 2
10 48 1
45 28 2
67 48 2
34 33 2
2 63 1
16 41 2
30 26 2
33 44 2
80 19 2
1 30 1
64 31 2
44 57 2
52 71 2
51 11 2
10 38 1
66 61 2
16 32 2
8 31 1
59 34 2
32 73 2
0 48 1
50 22 2
46 33 2
79 6 2
31 39 2
10 5 2
59 14 2
5 52 1
4 78 1
70 2 2
4 55 1
70 74 2
7 33 1
54 34 2
43 13 2
54 70 2
24 35 2
64 80 2
65 37 2
25 61 2
29 56 2
37 53 2
39 57 2
17 24 2
37 67 2
38 16 2
61 25 2
62 14 2
29 2 2
60 5 2
36 38 2
46 28 2
63 34 2
63 37 2
5 73 1
29 80 2
57 23 2
70 0 2
19 13 2
76 45 2
3 72 1
15 21 2
46 6 2
54 26 2
72 44 2
2 29 1
68 15 2
72 12 2
53 16 2
51 23 2
53 42 2
20 53 2
46 7 2
42 14 2
48 43 2
47 68 2
25 58 2
16 43 2
7 37 1
23 18 2
29 8 2
74 75 2
52 7 2
56 59 2
47 52 2
39 43 2
2 6 2
65 36 2
52 3 2
50 63 2
62 70 2
61 56 2
40 74 2
71 59 2
45 47 2
22 15 2
72 14 2
72 31 2
79 77 1
26 12 2
1 70 1
77 12 2
24 10 2
72 78 2
63 45 2
61 54 2
1 34 1
44 67 2
65 30 2
42 44 2
78 38 2
18 76 2
48 80 2
49 46 2
73 56 2
30 58 2
25 28 2
66 20 2
36 17 2
17 77 2
45 48 2
34 0 2
20 67 2
15 1 2
4 20 1
31 80 2
7 80 1
6 62 1
60 19 2
15 70 2
59 32 2
12 39 2
22 61 2
34 29 2
59 36 2
61 5 2
47 31 2
23 64 2
71 22 2
67 23 2
30 59 2
9 34 1
65 16 2
30 56 2
6 23 1
17 58 2
66 63 2
20 27 2
61 27 2
63 8 2
29 15 2
43 23 2
35 2 2
33 23 2
28 73 2
14 77 2
70 60 2
10 63 1
15 15 2
80 27 2
18 44 2
65 78 2
10 0 2
27 75 2
64 67 2
77 21 2
76 3 2
37 61 2
55 54 2
68 12 2
50 20 2
70 27 2
76 32 2
29 76 2
51 8 2
43 7 2
8 69 1
61 17 2
59 68 2
74 45 2
62 74 2
2 72 1
62 65 2
44 29 2
49 18 2
22 22 2
73 14 2
45 34 2
25 70 2
7 61 1
34 56 2
68 61 2
59 41 2
79 78 1
73 49 2
8 70 1
43 70 2
25 13 2
69 74 2
73 35 2
12 74 1
59 44 2
25 44 2
10 15 2
69 67 2
49 44 2
3 11 1
10 9 2
52 68 2
69 56 2
76 43 2
41 65 2
3 20 1
24 28 2
10 36 1
74 15 2
71 43 2
36 25 2
4 34 1
13 8 2
72 46 2
14 46 2
0 6 2
10 2 2
33 63 2
61 64 2
38 62 2
10 30 1
22 76 2
15 18 2
72 45 2
53 80 2
47 61 2
47 41 2
28 26 2
64 28 2
46 40 2
47 62 2
18 61 2
69 63 2
18 62 2
27 61 2
78 23 2
57 50 2
3 25 1
4 64 1
28 7 2
56 51 2
60 24 2
61 31 2
54 54 2
22 57 2
49 56 2
51 55 2
68 77 2
80 28 2
55 39 2
46 17 2
74 63 2
60 61 2
68 78 2
33 73 2
59 73 2
8 61 1
41 69 2
57 52 2
7 19 1
1 59 1
6 11 1
1 45 1
36 37 2
48 58 2
39 72 2
35 50 2
12 79 1
46 42 2
63 16 2
11 44 1
46 10 2
4 33 1
28 18 2
9 1 2
1 47 1
52 35 2
72 43 2
29 41 2
16 76 2
32 7 2
57 2 2
29 53 2
44 62 2
16 40 2
38 64 2
28 45 2
0 35 1
64 44 2
2 77 1
6 53 1
35 24 2
63 54 2
34 63 2
15 35 2
13 24 2
4 48 1
49 79 2
32 76 2
72 40 2
48 1 2
21 21 2
75 79 2
7 47 1
10 79 1
36 66 2
49 37 2
65 77 2
4 6 1
16 46 2
49 35 2
32 65 2
21 4 2
48 7 2
47 13 2
51 60 2
36 45 2
60 71 2
27 2 2
77 14 2
18 25 2
40 55 2
42 55 2
46 75 2
61 11 2
60 21 2
32 51 2
69 68 2
5 4 1
37 37 2
62 24 2
48 8 2
5 42 1
7 57 1
62 59 2
71 11 2
54 62 2
43 63 2
11 11 2
15 55 2
54 32 2
45 9 2
80 10 2
15 51 2
15 5 2
75 17 2
50 61 2
25 55 2
11 22 2
76 4 2
63 41 2
40 19 2
73 52 2
18 21 2
19 10 2
52 58 2
49 76 2
3 8 1
30 42 2
59 69 2
26 50 2
29 58 2
68 36 2
40 38 2
69 57 2
35 26 2
50 29 2
40 75 2
38 61 2
54 1 2
5 8 1
7 16 1
13 30 2
14 30 2
66 62 2
54 49 2
54 48 2
65 22 2
73 31 2
45 24 2
68 22 2
53 39 2
8 19 1
11 67 1
75 27 2
72 8 2
19 26 2
21 10 2
30 43 2
79 17 2
70 57 2
8 35 1
21 75 2
22 6 2
21 42 2
43 21 2
45 5 2
20 38 2
11 23 2
55 16 2
12 27 2
80 47 1
60 63 2
54 52 2
72 3 2
37 54 2
80 49 1
9 47 1
26 20 2
78 71 1
31 26 2
39 35 2
22 24 2
33 13 2
48 70 2
58 18 2
44 3 2
14 48 2
7 65 1
26 15 2
74 53 2
68 44 2
51 41 2
54 16 2
28 21 2
55 37 2
38 0 2
51 2 2
22 21 2
39 40 2
59 54 2
68 6 2
19 33 2
8 3 2
28 78 2
63 75 2
34 55 2
27 71 2
64 57 2
24 74 2
8 63 1
34 34 2
38 43 2
13 13 2
20 69 2
36 8 2
34 65 2
19 19 2
35 8 2
5 11 1
55 33 2
36 60 2
67 10 2
46 24 2
23 71 2
4 16 1
16 24 2
61 32 2
40 34 2
41 20 2
33 36 2
51 52 2
8 59 1
46 51 2
32 4 2
72 38 2
19 22 2
51 71 2
58 55 2
46 56 2
37 1 2
61 38 2
13 6 2
53 28 2
3 18 1
52 61 2
79 46 2
3 49 1
3 10 1
11 42 1
0 78 1
41 58 2
50 50 2
12 35 2
75 75 2
32 80 2
54 67 2
52 66 2
29 6 2
44 32 2
61 71 2
13 40 2
52 24 2
35 1 2
74 31 2
0 73 1
17 1 2
62 8 2
49 5 2
50 67 2
42 1 2
16 9 2
80 69 1
47 4 2
51 37 2
30 52 2
16 44 2
79 40 2
77 55 2
13 44 2
21 29 2
62 36 2
14 34 2
35 0 2
19 27 2
54 14 2
28 76 2
11 20 2
62 73 2
43 39 2
17 67 2
53 11 2
21 77 2
47 18 2
49 48 2
30 2 2
4 58 1
46 38 2
22 2 2
61 80 2
33 39 2
59 16 2
69 18 2
14 43 2
48 76 2
78 52 2
